prop,propLabel,paperCount
http://orkg.org/orkg/predicate/P36016,harmonic mean of Spearman and Pearson correlation between predicted scores and average manual scores,1
http://orkg.org/orkg/predicate/P23022,Number of people in hospital on the worst day-if capacity existed (Severe cases likely to require hospitalisation-1.0% of symptomatic cases),1
http://orkg.org/orkg/predicate/P7092,Operates in,1
http://orkg.org/orkg/predicate/P20112,train,1
http://orkg.org/orkg/predicate/P41494,Urea uptake (lower limit) (spring inter-monsoon),1
http://orkg.org/orkg/predicate/P40013,"Plagioclase position (nm, Mid-Infrared Lunar Samples)",1
http://orkg.org/orkg/predicate/P32111, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20029,removed,1
http://orkg.org/orkg/predicate/P32046, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34102,Has Kaggle Competition,1
http://orkg.org/orkg/predicate/P41372,Average Global End-Century Warming,1
http://orkg.org/orkg/predicate/P41507,NH4 uptake (lower limit) (austral summer),1
http://orkg.org/orkg/predicate/P32045, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32005, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20003,average estimated ratio between the actual number of individuals that have been infected and observed cases,1
http://orkg.org/orkg/predicate/P41499,Total N uptake (upper limit) (spring inter-monsoon),1
http://orkg.org/orkg/predicate/P41317,dance group,1
http://orkg.org/orkg/predicate/P37065,Metamodel operations,1
http://orkg.org/orkg/predicate/P7210,Solution ,1
http://orkg.org/orkg/predicate/P41356,Dunite (nm),1
http://orkg.org/orkg/predicate/P41704,Social-ecological processes,1
http://orkg.org/orkg/predicate/P41295,Data,1
http://orkg.org/orkg/predicate/P32069, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41345,Granite (nm),1
http://orkg.org/orkg/predicate/P41219,High-Fe chlorites (nm),1
http://orkg.org/orkg/predicate/P25016,Process,1
http://orkg.org/orkg/predicate/P41886,Information Units,1
http://orkg.org/orkg/predicate/P43239,Tagging scheme,1
http://orkg.org/orkg/predicate/P24002,Scalability,1
http://orkg.org/orkg/predicate/P29003,Process,1
http://orkg.org/orkg/predicate/P43249,Has pipeline,1
http://orkg.org/orkg/predicate/P41871,Popular methods,1
http://orkg.org/orkg/predicate/P33040,paper:DOI,1
http://orkg.org/orkg/predicate/P41411,Albite (nm),1
http://orkg.org/orkg/predicate/P41381,Lower limit (total N uptake),1
http://orkg.org/orkg/predicate/P32080, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P35099,is supported by,1
http://orkg.org/orkg/predicate/P32101, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P36078,Best F1,1
http://orkg.org/orkg/predicate/P18100,text data format,1
http://orkg.org/orkg/predicate/P41409,Pigeonite (nm),1
http://orkg.org/orkg/predicate/P41832,Modules,1
http://orkg.org/orkg/predicate/P32094, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P17002,scenario 1,1
http://orkg.org/orkg/predicate/P41252,Data,1
http://orkg.org/orkg/predicate/P20060,has study design,1
http://orkg.org/orkg/predicate/P35121,Material,1
http://orkg.org/orkg/predicate/P36085,Corpus genres,1
http://orkg.org/orkg/predicate/P41701,ferroaxinite (OH),1
http://orkg.org/orkg/predicate/P7079,Investigates,1
http://orkg.org/orkg/predicate/P32012, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32027, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41127,Cristobalite-1 (cm-1),1
http://orkg.org/orkg/predicate/P32016, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P37146,Editor,1
http://orkg.org/orkg/predicate/P32037, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P2007,presents,1
http://orkg.org/orkg/predicate/P21001,has SARS-CoV-2 reference genome ,1
http://orkg.org/orkg/predicate/P20151,Report,1
http://orkg.org/orkg/predicate/P39003,Uses computer software,1
http://orkg.org/orkg/predicate/P20013,Intrinsic growth rate,1
http://orkg.org/orkg/predicate/P20037,implement,1
http://orkg.org/orkg/predicate/P26007,has  start of period,1
http://orkg.org/orkg/predicate/P41420,Geothite (nm),1
http://orkg.org/orkg/predicate/P41300,has a subject domain,1
http://orkg.org/orkg/predicate/P37405,Critical micelle concentration (CMC),1
http://orkg.org/orkg/predicate/P40014,"Silicates Position (nm, Raman Lunar Samples)",1
http://orkg.org/orkg/predicate/P7224,Description,1
http://orkg.org/orkg/predicate/P32071, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20153,Use,1
http://orkg.org/orkg/predicate/P41679,silicate glasses,1
http://orkg.org/orkg/predicate/P41354,Magnetite (ferric ion) (nm),1
http://orkg.org/orkg/predicate/P32014, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41491,NH4 uptake (lower limit) (summer monsoon),1
http://orkg.org/orkg/predicate/P23013,Proportion of population (Symptomatic cases-67% of all infected cases),1
http://orkg.org/orkg/predicate/P25073,Retinal Dissease,1
http://orkg.org/orkg/predicate/P15226,Δf3,1
http://orkg.org/orkg/predicate/P41375,Average Global Mid-Century Warming,1
http://orkg.org/orkg/predicate/P15227,Undershoot [pu] 3 ΔPtie,1
http://orkg.org/orkg/predicate/P41364,Average Global End-Century Warming,1
http://orkg.org/orkg/predicate/P41694,Mg2SiO4,1
http://orkg.org/orkg/predicate/P37360,Software name,1
http://orkg.org/orkg/predicate/P41717,Driver of change,1
http://orkg.org/orkg/predicate/P41250,digtal resource observation length,1
http://orkg.org/orkg/predicate/P29001,Material,1
http://orkg.org/orkg/predicate/P34545,Data,1
http://orkg.org/orkg/predicate/P41268,Material,1
http://orkg.org/orkg/predicate/P20009,data3 source,1
http://orkg.org/orkg/predicate/P41376,Average Global End-Century Warming,1
http://orkg.org/orkg/predicate/P37211,Nitrogen fixation rate,1
http://orkg.org/orkg/predicate/P27034,Organism,1
http://orkg.org/orkg/predicate/P41383,Uptake rate HAS_UNIT,1
http://orkg.org/orkg/predicate/P23025,People in ICU on the peak day-if capacities exist (Cases likely to require ICU-25% of hospitalised cases),1
http://orkg.org/orkg/predicate/P41254,Data,1
http://orkg.org/orkg/predicate/P39021,Number of instances,1
http://orkg.org/orkg/predicate/P15228,Settling time (s) 3 ΔPtie,1
http://orkg.org/orkg/predicate/P41296,Process,1
http://orkg.org/orkg/predicate/P7157,cost of machine in $,1
http://orkg.org/orkg/predicate/P2000,robotised the workflow,1
http://orkg.org/orkg/predicate/P7147,sequencing platform,1
http://orkg.org/orkg/predicate/P41347,Phyllosilicates (nm),1
http://orkg.org/orkg/predicate/P17005,dataset alias name,1
http://orkg.org/orkg/predicate/P37200,No. of sampling stations,1
http://orkg.org/orkg/predicate/P20115,introduces,1
http://orkg.org/orkg/predicate/P18,part of,1
http://orkg.org/orkg/predicate/P23024,Total (Cases likely to require ICU-25% of hospitalised cases),1
http://orkg.org/orkg/predicate/P23020,Total (Severe cases likely to require hospitalisation-1.0% of symptomatic cases),1
http://orkg.org/orkg/predicate/P18093,study_date,1
http://orkg.org/orkg/predicate/P9025,has system specification,1
http://orkg.org/orkg/predicate/P32062, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32070, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P37015,Abstract,1
http://orkg.org/orkg/predicate/P32109, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34027,Method,1
http://orkg.org/orkg/predicate/P20174,Reuse,1
http://orkg.org/orkg/predicate/P41394,Phyllite (Si-O) (nm),1
http://orkg.org/orkg/predicate/P34553,Data,1
http://orkg.org/orkg/predicate/P41681,[AlO4]-,1
http://orkg.org/orkg/predicate/P41260,Material,1
http://orkg.org/orkg/predicate/P23017,Proportion of population sick on the worst day (Symptomatic cases-67% of all infected cases),1
http://orkg.org/orkg/predicate/P37217,Open/coastal ocean,1
http://orkg.org/orkg/predicate/P32021, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41258,type of contested heritage,1
http://orkg.org/orkg/predicate/P36043,Track name,1
http://orkg.org/orkg/predicate/P41830,Requirements Satisfied,1
http://orkg.org/orkg/predicate/P32067, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34544,Material,1
http://orkg.org/orkg/predicate/P41251,museum collection,1
http://orkg.org/orkg/predicate/P41316,performance title,1
http://orkg.org/orkg/predicate/P37181,AG 1,1
http://orkg.org/orkg/predicate/P23014,Peak week for incidence (Symptomatic cases-67% of all infected cases),1
http://orkg.org/orkg/predicate/P41342,Charnockite (nm),1
http://orkg.org/orkg/predicate/P32086, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41355,Magnetite (ferric iron) (nm),1
http://orkg.org/orkg/predicate/P23,defines,1
http://orkg.org/orkg/predicate/P41386,Phyllite (nm),1
http://orkg.org/orkg/predicate/P32096, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41700,ferroaxinite (FeO),1
http://orkg.org/orkg/predicate/P43054,Material,1
http://orkg.org/orkg/predicate/P41331,RDBM name,1
http://orkg.org/orkg/predicate/P41397,Si-O-H (nm),1
http://orkg.org/orkg/predicate/P41217,Saponite (nm),1
http://orkg.org/orkg/predicate/P41891,Average sensibility,1
http://orkg.org/orkg/predicate/P27051,Patents,1
http://orkg.org/orkg/predicate/P3,is a,1
http://orkg.org/orkg/predicate/P41403,Clay minerls (nm),1
http://orkg.org/orkg/predicate/P37337,Material,1
http://orkg.org/orkg/predicate/P37363,experimental facility,1
http://orkg.org/orkg/predicate/P32007, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34024,Material,1
http://orkg.org/orkg/predicate/P41947,Average integrated Synechococcus abundance,1
http://orkg.org/orkg/predicate/P32029, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41408,Jarosite (nm),1
http://orkg.org/orkg/predicate/P41971,Chromite(nm),1
http://orkg.org/orkg/predicate/P37291,tool availability,1
http://orkg.org/orkg/predicate/P23005,has international travel,1
http://orkg.org/orkg/predicate/P34542,Has endpoint,1
http://orkg.org/orkg/predicate/P41963,impact melt or melt breccias (nm),1
http://orkg.org/orkg/predicate/P36034,Evaluation tracks,1
http://orkg.org/orkg/predicate/P41365,Has Ensemble Size,1
http://orkg.org/orkg/predicate/P39104,Models technology,1
http://orkg.org/orkg/predicate/P34014,has_host,1
http://orkg.org/orkg/predicate/P37184,Anastomosis groups,1
http://orkg.org/orkg/predicate/P4076,describes,1
http://orkg.org/orkg/predicate/P27049,Chapters,1
http://orkg.org/orkg/predicate/P32116, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41256,discusses method,1
http://orkg.org/orkg/predicate/P37091,Comparisons,1
http://orkg.org/orkg/predicate/P35119,Number of ontologies referenced,1
http://orkg.org/orkg/predicate/P41308,Data,1
http://orkg.org/orkg/predicate/P32084, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41685,Symmetric Mg-OH vibration,1
http://orkg.org/orkg/predicate/P35218,Subtask 3,1
http://orkg.org/orkg/predicate/P41066,Mg-rich spinels (nm),1
http://orkg.org/orkg/predicate/P18081,Material,1
http://orkg.org/orkg/predicate/P5088,classes,1
http://orkg.org/orkg/predicate/P41306,has dubject domain,1
http://orkg.org/orkg/predicate/P7155,cost per Gigabyte data output in $,1
http://orkg.org/orkg/predicate/P41835,Documentation,1
http://orkg.org/orkg/predicate/P37435,Material,1
http://orkg.org/orkg/predicate/P35124,Process,1
http://orkg.org/orkg/predicate/P32017, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P15689,Calculation of sample size,1
http://orkg.org/orkg/predicate/P32056, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32078, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41309,has mentors,1
http://orkg.org/orkg/predicate/P41298,Data,1
http://orkg.org/orkg/predicate/P41522,Average N2 fixation rate (spring),1
http://orkg.org/orkg/predicate/P41505,NO3 uptake (lower limit) (austral summer),1
http://orkg.org/orkg/predicate/P41640,ucum ontology,1
http://orkg.org/orkg/predicate/P17007,method description,1
http://orkg.org/orkg/predicate/P41496,Urea uptake (upper limit) (spring inter-monsoon),1
http://orkg.org/orkg/predicate/P34097,Material,1
http://orkg.org/orkg/predicate/P20072,model,1
http://orkg.org/orkg/predicate/P41282,Material,1
http://orkg.org/orkg/predicate/P39002,Uses Computer Hardware,1
http://orkg.org/orkg/predicate/P4019,Company,1
http://orkg.org/orkg/predicate/P41210,Fayalitic olivine (nm),1
http://orkg.org/orkg/predicate/P32093, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32083, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20125,present,1
http://orkg.org/orkg/predicate/P37016,Operating System,1
http://orkg.org/orkg/predicate/P43128,Has application in,1
http://orkg.org/orkg/predicate/P23021,Proportion of population (Severe cases likely to require hospitalisation-1.0% of symptomatic cases),1
http://orkg.org/orkg/predicate/P41642,qu ontology,1
http://orkg.org/orkg/predicate/P35069,visualizes information of,1
http://orkg.org/orkg/predicate/P36042,Average Score,1
http://orkg.org/orkg/predicate/P34017,state of host plant tissue at moment of consumption,1
http://orkg.org/orkg/predicate/P41969,Clinopyroxene pigeonite(nm),1
http://orkg.org/orkg/predicate/P41957,Average primary production unit,1
http://orkg.org/orkg/predicate/P23012,Total (Symptomatic cases-67% of all infected cases),1
http://orkg.org/orkg/predicate/P25,web site,1
http://orkg.org/orkg/predicate/P32058, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P34032,has lysine catabolic pathway type,1
http://orkg.org/orkg/predicate/P37069,Methodology development of BA model,1
http://orkg.org/orkg/predicate/P32105, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32065, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41920,Link to the Dataset,1
http://orkg.org/orkg/predicate/P37492,median mHLA-DR expression in ICU patients at day 12,1
http://orkg.org/orkg/predicate/P18079,Material,1
http://orkg.org/orkg/predicate/P41228,Carbonates (nm),1
http://orkg.org/orkg/predicate/P34016,tissue consumed by larvae,1
http://orkg.org/orkg/predicate/P7013,Has formula,1
http://orkg.org/orkg/predicate/P32114, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41120,Quartz-1 (cm-1),1
http://orkg.org/orkg/predicate/P27033,Growth rate,1
http://orkg.org/orkg/predicate/P37389,Material,1
http://orkg.org/orkg/predicate/P7076,Addressed by,1
http://orkg.org/orkg/predicate/P7152,total data output yield in Gigabyte,1
http://orkg.org/orkg/predicate/P41893,Average MAcc,1
http://orkg.org/orkg/predicate/P41407,Actinol (nm),1
http://orkg.org/orkg/predicate/P32023, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32008, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P20028,infected,1
http://orkg.org/orkg/predicate/P41349,Mg-OH bearing minerals (nm),1
http://orkg.org/orkg/predicate/P41235,Unaltered hydrated glass (nm),1
http://orkg.org/orkg/predicate/P41329,Expressivity,1
http://orkg.org/orkg/predicate/P41493,NH4 uptake (upper limit) (summer monsoon),1
http://orkg.org/orkg/predicate/P15368,Availability Technique,1
http://orkg.org/orkg/predicate/P41718,Principles,1
http://orkg.org/orkg/predicate/P32091, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32110, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P18080,Data,1
http://orkg.org/orkg/predicate/P4058,Aktivität,1
http://orkg.org/orkg/predicate/P7153,data output rate in Gigabyte per day,1
http://orkg.org/orkg/predicate/P41121,Pigeonite (cm-1),1
http://orkg.org/orkg/predicate/P41113,Cristobalite-1(cm-1),1
http://orkg.org/orkg/predicate/P41419,Lateritic ore (nm),1
http://orkg.org/orkg/predicate/P39096,Descriptive-Comparative questions,1
http://orkg.org/orkg/predicate/P36015,Pearson Uncentered Correlation,1
http://orkg.org/orkg/predicate/P34065,Material,1
http://orkg.org/orkg/predicate/P7065,has feature,1
http://orkg.org/orkg/predicate/P29002,Data,1
http://orkg.org/orkg/predicate/P27056,Topics,1
http://orkg.org/orkg/predicate/P41346,Fluvial (nm),1
http://orkg.org/orkg/predicate/P41684,Antisymmetric Mg-OH translation,1
http://orkg.org/orkg/predicate/P33155,Data size supported ,1
http://orkg.org/orkg/predicate/P41336,Goethite (nm),1
http://orkg.org/orkg/predicate/P37212,Depth integrated nitrogen fixation rate,1
http://orkg.org/orkg/predicate/P32053, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P32013, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P27040,Data,1
http://orkg.org/orkg/predicate/P32092, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P43200,has result in QALD-9,1
http://orkg.org/orkg/predicate/P4057,Planung,1
http://orkg.org/orkg/predicate/P41214,Ferrous (Fe-smectite clays / olivine) (nm),1
http://orkg.org/orkg/predicate/P34099,Has information processing paradigm,1
http://orkg.org/orkg/predicate/P33153,Scaling type,1
http://orkg.org/orkg/predicate/P7066,has function,1
http://orkg.org/orkg/predicate/P41506,NO3 uptake (upper limit) (austral summer),1
http://orkg.org/orkg/predicate/P41417,Blue hematite (nm),1
http://orkg.org/orkg/predicate/P36025,Submissions per subtask,1
http://orkg.org/orkg/predicate/P41231,High calcium Pyroxene (nm),1
http://orkg.org/orkg/predicate/P2008,Formalization,1
http://orkg.org/orkg/predicate/P17,has part,1
http://orkg.org/orkg/predicate/P4072,sdfdasfsdfsf,1
http://orkg.org/orkg/predicate/P32074, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P41973,diopside (high-Ca clinopyroxene) (nm),1
http://orkg.org/orkg/predicate/P41521,Average N2 fixation rate (summer),1
http://orkg.org/orkg/predicate/P32034, Phenotypic plasticity form,1
http://orkg.org/orkg/predicate/P42025,Attribute types,1
