researchproblem,researchproblemLabel,paperCount
http://orkg.org/orkg/resource/R51437,Verification of a biomonitoring method for the determination of arsenic species in urine,1
http://orkg.org/orkg/resource/R52299,identification of genomic features for individual patients,1
http://orkg.org/orkg/resource/R137087,Comparative analysis of Earth and lunar rock samples for analogs,1
http://orkg.org/orkg/resource/R38441,Web Table Understanding,1
http://orkg.org/orkg/resource/R46887,Used physiological features,1
http://orkg.org/orkg/resource/R147276,Mineral Mapping of Lunar Highland Region using Moon Mineralogy Mapper data,1
http://orkg.org/orkg/resource/R110624,immunological parameters in critically ill COVID-19 patients,1
http://orkg.org/orkg/resource/R67853,Derivation of a biological tolerance value (BAT) for toluene,1
http://orkg.org/orkg/resource/R53275,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R67763,Neubewertung des MAK-Wertes für Lindan,1
http://orkg.org/orkg/resource/R41109,This paper provided a thorough statistical analysis on the use of deep learning in speech related applications by extracting specific information from 174 papers published between the years 2006 and 2018.,1
http://orkg.org/orkg/resource/R75643,Prevalence of epilepsy in Europe,1
http://orkg.org/orkg/resource/R38830,identification of SARS-Cov-2,1
http://orkg.org/orkg/resource/R38516,scientific concept extraction,1
http://orkg.org/orkg/resource/R67838,Neubewertung aller toxikologischen Werte für Zirkoniumdioxid,1
http://orkg.org/orkg/resource/R53108,Reevaluation of the MAK value for 1‐Ethoxy‐2‐propanol,1
http://orkg.org/orkg/resource/R68701,"Reevaluation of the maximum concentration for 2,3,3,3-tetrafluoropropene",1
http://orkg.org/orkg/resource/R4138,multi-label classification,1
http://orkg.org/orkg/resource/R78254,An Overview of Water Ontologies,1
http://orkg.org/orkg/resource/R75855,the thematic focus of poetry published on Okadabooks ,1
http://orkg.org/orkg/resource/R69326,Neubewertung des MAK-Wertes und der fruchtschädigenden Wirkung von Weißöl,1
http://orkg.org/orkg/resource/R58089,Reevaluation of the maximum concentration at the workplace (MAK value) for methyl acrylate,1
http://orkg.org/orkg/resource/R78244,Iodine deficiency disorders (IDD) has been a major global public health problem threatening more than 2 billion people worldwide.,1
http://orkg.org/orkg/resource/R109252,Optimization of nanocarriers for vitamin D encapsulation,1
http://orkg.org/orkg/resource/R48038,Design and synthesis of Coronovirus (SARS-CoV) Inhibitors,1
http://orkg.org/orkg/resource/R44281,"joint extraction of named entities and relations between them, without any hand-crafted features",1
http://orkg.org/orkg/resource/R8066,North sea,1
http://orkg.org/orkg/resource/R51175,"Reevaluation of the BAT value for 1,1,1-trichloroethane",1
http://orkg.org/orkg/resource/R147284,Mineral Mapping of Eratosthenes crater region using Moon Mineralogy Mapper,1
http://orkg.org/orkg/resource/R57549,Reevaluation of all toxilogical endpoints for diisotridecyl phthalate  and ditridecyl phthalate,1
http://orkg.org/orkg/resource/R70286,Information processing in Physarum polycephalum,1
http://orkg.org/orkg/resource/R50728,Ableitung eines Biologischen Arbeitsstoff-Referenzwerts (BAR) für Bisphenol S,1
http://orkg.org/orkg/resource/R69737,Beschreibung der Plausibilitätsprüfung für Messverfahren,1
http://orkg.org/orkg/resource/R142476,Evaluating non-taxonomic relations learned from glossaries,1
http://orkg.org/orkg/resource/R46881,Performance metrics,1
http://orkg.org/orkg/resource/R69724,How to measure the quality of the Europeana records,1
http://orkg.org/orkg/resource/R76784, finding the primary studies in the existing literature,1
http://orkg.org/orkg/resource/R108048,Energy system modeling,1
http://orkg.org/orkg/resource/R143766,Effects of mining areas on vegetation through Hyperspectral remote sensing,1
http://orkg.org/orkg/resource/R58108,Neubewertung aller toxikologischen Werte für Benzotriazol,1
http://orkg.org/orkg/resource/R4611,"Finding the required skills for first-step researchers in 5 areas (computer science, economics, engineering, environmental science, mathematics)",1
http://orkg.org/orkg/resource/R38158,Date Estimation in Images,1
http://orkg.org/orkg/resource/R146367,Scientific entity typing,1
http://orkg.org/orkg/resource/R44376,Big Data infrastructure,1
http://orkg.org/orkg/resource/R150591,Wastewater infrastructure,1
http://orkg.org/orkg/resource/R41231,SARS-CoV-2 detection,1
http://orkg.org/orkg/resource/R108874,Examining farmer's perception of the prospect of peri-urban agriculture for food security in Ibadan,1
http://orkg.org/orkg/resource/R8464,Investigation of naturally occurring elemental impurities found in limestone that have the potential to be released to the environment under carbonation and calcination conditions,1
http://orkg.org/orkg/resource/R52318,Beschreibung einer Air Monitoring Methode zur Bestimmung von Nitrobenzol am Arbeitsplatz,1
http://orkg.org/orkg/resource/R76074,Commonsense Validation and Explanation,1
http://orkg.org/orkg/resource/R70166,Antiviral activity against SARS coronavirus infected in African green monkey Vero E6 cells,1
http://orkg.org/orkg/resource/R8440,Measurements taken by the Cassini Orbiter,1
http://orkg.org/orkg/resource/R4672,Finding skill demands for ICT and statistic jobs,1
http://orkg.org/orkg/resource/R69740,Description of a method for the determination of metal-containing components of airborne particles,1
http://orkg.org/orkg/resource/R67674,Reevaluation of the maximum concentration at the workplace (MAK value) and the Pregnancy Risk Group  of 2-isopropoxyethanol,1
http://orkg.org/orkg/resource/R125984,Sentence Classification,1
http://orkg.org/orkg/resource/R53116,Reevaluation of the MAK value for Distillates (petroleum),1
http://orkg.org/orkg/resource/R50587,Schädigung durch maximale Konzentration von Furan am Arbeitsplatz,1
http://orkg.org/orkg/resource/R145681,Country-level Modern Standard Arabic identification,1
http://orkg.org/orkg/resource/R144852,ready-to-use computational linguistics courseware,1
http://orkg.org/orkg/resource/R70127,Antiviral activity against SARS coronavirus in african green monkey Vero E6 cells,1
http://orkg.org/orkg/resource/R109710,Fission product release,1
http://orkg.org/orkg/resource/R78097,Knowledge graph for education domain,1
http://orkg.org/orkg/resource/R8225,finding optimal evacuation strategy,1
http://orkg.org/orkg/resource/R51063,Evaluation of a biological reference value (BAR) for aluminium,1
http://orkg.org/orkg/resource/R69463,Description of a measurement procedure for the determination of mercury vapours in workplace air ,1
http://orkg.org/orkg/resource/R68887,Infection prediction using computational intelligence,1
http://orkg.org/orkg/resource/R135481,curriculum mapping,1
http://orkg.org/orkg/resource/R46024,Identification of human Faces in unclear Photos,1
http://orkg.org/orkg/resource/R75918,multimodal representation learning,1
http://orkg.org/orkg/resource/R78093,are bioactive compounds isolated from Sphenocentrum jollyanum seeds?,1
http://orkg.org/orkg/resource/R51187,"Development and verification of a biomonitoring method for the determination of α-HBCDD, β-HBCDD and γ-HBCDD in plasma",1
http://orkg.org/orkg/resource/R46403,machine comprehension on the challenging MCTest benchmark,1
http://orkg.org/orkg/resource/R140845,QA TempEval,1
http://orkg.org/orkg/resource/R4384,classifying online job offers against a standard classification system of occupations,1
http://orkg.org/orkg/resource/R58112,Neubewertung aller toxikologischen Werte für 2-Chlorethanol,1
http://orkg.org/orkg/resource/R75002,poverty computation,1
http://orkg.org/orkg/resource/R48193,Inhibitors of patelet dense granule release,1
http://orkg.org/orkg/resource/R139055,Creation of a common vocabulary and a foundational ontology for City Anatomy model,1
http://orkg.org/orkg/resource/R110621,2.34,1
http://orkg.org/orkg/resource/R70468,angularJS extension,1
http://orkg.org/orkg/resource/R109484,relationship between everyday religion and resource management ,1
http://orkg.org/orkg/resource/R50357,Schädigung durch maximale Konzentration von Ammoniak am Arbeitsplatz,1
http://orkg.org/orkg/resource/R139684,How does the physical affordance of tangible interaction affect the communication of built heritage information?,1
http://orkg.org/orkg/resource/R51211,"Reevaluation of the MAK value for 2,3-Pentanedione",1
http://orkg.org/orkg/resource/R150394,properties  of  conceptual  model  patterns,1
http://orkg.org/orkg/resource/R110436,driving simulation,1
http://orkg.org/orkg/resource/R140807,Hyperion data for mineralogcal analysis of Lonar crater in India,1
http://orkg.org/orkg/resource/R74151,Smart City's dashboards creation,1
http://orkg.org/orkg/resource/R151690,X-ray laser physics,1
http://orkg.org/orkg/resource/R141111,Food security,1
http://orkg.org/orkg/resource/R78426,Factors of competitiveness of individual regions of Latvia in a context of economic sustainability,1
http://orkg.org/orkg/resource/R109359,Factors influencing farm households’ adoption of various information sources,1
http://orkg.org/orkg/resource/R56073,Using observations to inform model development,1
http://orkg.org/orkg/resource/R108593,Student engagement and persistence in massive open online courses (MOOCs).,1
http://orkg.org/orkg/resource/R53074,workflow and tooling for font-en,1
http://orkg.org/orkg/resource/R136040,User modelling,1
http://orkg.org/orkg/resource/R121380,Event Extraction,1
http://orkg.org/orkg/resource/R69512,Neubewertung von Portlandzement-Staub,1
http://orkg.org/orkg/resource/R8478,Cloud SLA,1
http://orkg.org/orkg/resource/R68643,"Reevaluation of the maximum concentration at the workplace (MAK value) for N,N-dimethylacetamide",1
http://orkg.org/orkg/resource/R70032,Antiviral activity against SARS coronavirus Urbani infected in MDCK cells,1
http://orkg.org/orkg/resource/R78212,"Petroleum hydrocarbons contamination of soil, sediments and marine environment associated with the inadvertent discharges of petroleum–derived chemical wastes and petroleum hydrocarbons associated with spillage and other sources into the environment often pose harmful effects on human health and the natural environment, and have negative socio–economic impacts in the oil–producing host communities. ",1
http://orkg.org/orkg/resource/R111078,The effect of political views on epistemic attitudes of scientists,1
http://orkg.org/orkg/resource/R5105,gender,1
http://orkg.org/orkg/resource/R41463,Technological design,1
http://orkg.org/orkg/resource/R41559,predict semantic relations between pairs of nominals,1
http://orkg.org/orkg/resource/R38910,Retinal Dissease Classification,1
http://orkg.org/orkg/resource/R111141,The role of intellectual humility in relation to attitudes toward specific political groups and issues,1
http://orkg.org/orkg/resource/R69858,Developing a framework of scholarly data visualization,1
http://orkg.org/orkg/resource/R140555,Delineation of limestone using ASTER data,1
http://orkg.org/orkg/resource/R53371,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R148016,A search engine for datasets in an open Web ecosystem,1
http://orkg.org/orkg/resource/R46291,"Additionally, the effect of the organic additive glycine is analyzed and the characteristics of deposited Mn films are examined",1
http://orkg.org/orkg/resource/R142446,Ontology learning from glossaries,1
http://orkg.org/orkg/resource/R140339,Logical rule injection,1
http://orkg.org/orkg/resource/R69750,Development and verification of a biomonitoring method for the determination of naphthalene in urine,1
http://orkg.org/orkg/resource/R53281,"Testing the Darwin's naturalisation hypothesis in invasion biology
",1
http://orkg.org/orkg/resource/R4461,Classifying Web Job Vacancies based on ISCO,1
http://orkg.org/orkg/resource/R69711,Neubewertung des BAR-Wertes für Blei,1
http://orkg.org/orkg/resource/R124569,Constituency Parsing,1
http://orkg.org/orkg/resource/R50508,Schädigung durch maximale Konzentration von 4-Nitroanilin am Arbeitsplatz,1
http://orkg.org/orkg/resource/R109822,Septic shock,1
http://orkg.org/orkg/resource/R5199,Data Exploration,1
http://orkg.org/orkg/resource/R141006,Toxic Spans Detection,1
http://orkg.org/orkg/resource/R144164,Applications of Machine learning algorithms in geosciences and remote sensing,1
http://orkg.org/orkg/resource/R140885,Typologically Diverse Morphological Inflection,1
http://orkg.org/orkg/resource/R119424,Multi-Task Learning,1
http://orkg.org/orkg/resource/R139712,"How to build a holistic approach for planning of multimedia, virtual, and mixed reality applications based on the concept of “augmented” and multisensory experience, innovative tangible user interfaces, and storytelling techniques?",1
http://orkg.org/orkg/resource/R69956,Competitive inhibition of SARS coronavirus recombinant 3C-like protease,1
http://orkg.org/orkg/resource/R155126,AVIRIS-NG hyperspectral data  for identification of endmember minerals (Hydrothermal),1
http://orkg.org/orkg/resource/R109077,Social Networks-based Recommendation,1
http://orkg.org/orkg/resource/R46462,Text Processing,1
